#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
2	102	120.3	178.7	169.6	120.0	547.3	542.6	546.0	543.5	20.0	31.0	28.5	20.3	
2	103	118.4	175.5	167.6	121.2	540.7	535.9	540.1	539.3	19.9	30.8	28.5	20.7	
2	104	114.5	174.3	166.1	118.9	531.9	526.0	531.9	531.1	19.5	31.2	28.7	20.5	
2	105	112.9	172.7	166.1	116.0	526.5	519.5	525.5	526.5	19.4	31.3	29.0	20.1	
2	106	110.4	170.0	166.2	112.7	516.0	511.5	518.3	517.7	19.3	31.2	29.4	19.9	
2	107	106.0	166.8	161.3	112.5	503.5	500.6	507.1	505.5	19.0	31.4	29.1	20.4	
2	108	113.8	175.2	180.8	116.2	523.5	527.9	536.3	521.9	19.0	30.8	30.0	19.9	
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
3	1	335.0	558.4	444.8	371.0	1671.4	1642.3	1681.1	1697.7	19.9	32.9	26.0	21.2	
3	2	271.6	504.1	384.9	365.0	1493.5	1478.8	1489.3	1533.4	18.0	33.2	25.4	23.4	
3	3	256.3	516.2	379.4	329.9	1453.7	1444.4	1435.9	1483.4	17.3	34.9	26.0	21.8	
3	4	242.4	495.0	375.7	328.5	1417.2	1405.9	1399.4	1443.0	16.8	34.4	26.4	22.4	
3	5	238.5	475.3	367.9	337.5	1402.2	1375.8	1374.6	1418.0	16.7	33.8	26.2	23.3	
3	6	243.6	461.6	371.2	321.2	1381.0	1355.3	1355.5	1388.7	17.3	33.2	26.8	22.7	
3	7	258.9	423.4	343.9	351.2	1353.2	1342.6	1336.5	1362.4	18.8	30.7	25.1	25.4	
3	8	261.8	434.5	336.6	331.6	1337.2	1330.7	1330.3	1342.8	19.2	31.9	24.6	24.3	
3	9	253.7	428.8	327.0	324.6	1303.5	1303.0	1296.6	1315.4	19.0	32.2	24.5	24.3	
3	10	259.5	420.7	334.8	303.2	1286.5	1285.4	1281.8	1301.8	19.7	32.0	25.4	22.9	
3	11	259.1	421.2	329.0	296.8	1274.5	1273.3	1267.6	1289.4	19.8	32.3	25.2	22.6	
3	12	255.6	412.8	324.1	289.6	1253.1	1247.6	1238.8	1266.8	19.9	32.3	25.4	22.5	
3	13	252.1	394.7	324.3	287.2	1226.7	1223.9	1216.8	1244.1	20.0	31.5	25.8	22.7	
3	14	243.9	398.9	315.7	281.0	1207.3	1205.8	1200.7	1222.3	19.7	32.3	25.4	22.6	
3	15	235.8	391.8	309.2	279.0	1181.7	1185.5	1174.6	1197.7	19.4	32.3	25.5	22.8	
3	16	230.8	392.2	300.0	275.9	1165.4	1169.8	1155.2	1179.7	19.2	32.8	25.1	22.9	
3	17	229.4	383.9	298.8	267.7	1149.2	1151.1	1135.2	1156.4	19.4	32.5	25.4	22.7	
3	18	225.5	378.4	299.5	257.4	1129.3	1135.1	1115.1	1134.9	19.4	32.5	25.9	22.2	
3	19	222.4	371.0	296.6	258.4	1117.0	1120.9	1100.5	1124.9	19.3	32.3	25.9	22.5	
3	20	221.0	365.5	288.3	252.4	1100.9	1099.7	1078.3	1101.8	19.4	32.4	25.7	22.4	
3	21	219.7	364.7	275.6	249.9	1079.2	1081.9	1059.7	1086.9	19.7	32.9	25.0	22.5	
3	22	218.6	356.5	269.7	245.9	1059.7	1062.0	1038.2	1068.5	20.0	32.6	24.9	22.5	
3	23	213.0	358.7	263.6	242.1	1045.5	1053.0	1024.1	1047.4	19.7	33.2	24.6	22.5	
3	24	212.5	355.6	256.5	238.1	1029.7	1035.3	1013.3	1030.7	19.9	33.4	24.2	22.5	
3	25	203.6	349.5	257.9	235.3	1008.9	1015.8	995.8	1022.2	19.4	33.4	24.7	22.4	
3	26	201.1	345.1	253.5	236.6	998.8	1005.3	985.0	1009.5	19.3	33.3	24.5	22.8	
3	27	198.9	339.6	253.0	227.5	984.9	986.4	970.0	990.0	19.4	33.4	24.9	22.4	
3	28	199.3	334.3	243.8	223.4	963.1	970.3	949.3	971.4	19.8	33.4	24.4	22.3	
3	29	198.7	326.8	244.3	215.4	948.5	953.9	932.0	953.5	20.1	33.1	24.9	21.9	
3	30	196.0	323.3	240.4	211.5	933.9	940.4	917.5	936.1	20.0	33.2	24.9	21.9	
3	31	190.1	319.1	237.6	211.5	915.6	925.5	904.4	921.4	19.7	33.3	24.9	22.2	
